Timestamp,Dataset,p,Critical_k,Speedup_At_k,Ratio
2026-04-12 18:11:22,Secom_p231,231,116,2.6206,0.9929
2026-04-12 18:11:23,Secom_p231,231,58,0.6798,0.9826
2026-04-12 18:11:25,Secom_p231,231,87,1.5042,0.9869
2026-04-12 18:11:26,Secom_p231,231,72,1.0573,0.9870
2026-04-12 18:11:27,Secom_p231,231,65,0.8457,0.9852
2026-04-12 18:11:28,Secom_p231,231,68,0.9266,0.9849
2026-04-12 18:11:29,Secom_p231,231,70,0.9779,0.9860
2026-04-12 18:11:31,Secom_p239,239,120,2.9081,0.9987
2026-04-12 18:11:32,Secom_p239,239,60,0.7438,0.9846
2026-04-12 18:11:33,Secom_p239,239,90,1.6446,0.9942
2026-04-12 18:11:34,Secom_p239,239,75,1.1595,0.9910
2026-04-12 18:11:35,Secom_p239,239,67,0.9052,0.9861
2026-04-12 18:11:36,Secom_p239,239,71,1.0350,0.9851
2026-04-12 18:11:37,Secom_p25,25,13,0.0491,0.9286
2026-04-12 18:11:37,Secom_p25,25,19,0.0449,1.0021
2026-04-12 18:11:37,Secom_p25,25,22,0.0417,1.0010
2026-04-12 18:11:37,Secom_p25,25,24,0.0399,1.0000
2026-04-12 18:11:37,Secom_p25,25,25,0.0400,1.0000
2026-04-12 18:11:37,Secom_p32,32,16,0.0655,0.9932
2026-04-12 18:11:37,Secom_p32,32,24,0.0641,0.9933
2026-04-12 18:11:37,Secom_p32,32,28,0.0607,0.9900
2026-04-12 18:11:37,Secom_p32,32,30,0.0580,1.0000
2026-04-12 18:11:38,Secom_p32,32,31,0.0572,1.0000
2026-04-12 18:11:38,Secom_p32,32,32,0.0550,1.0000
2026-04-12 18:11:38,Secom_p39,39,20,0.0819,0.9640
2026-04-12 18:11:38,Secom_p39,39,30,0.0827,0.9947
2026-04-12 18:11:38,Secom_p39,39,35,0.0796,1.0017
2026-04-12 18:11:38,Secom_p39,39,37,0.0767,1.0002
2026-04-12 18:11:39,Secom_p39,39,38,0.0739,1.0005
2026-04-12 18:11:39,Secom_p39,39,39,0.0731,1.0000
2026-04-12 18:11:39,Secom_p47,47,24,0.1060,0.9865
2026-04-12 18:11:39,Secom_p47,47,36,0.1092,0.9997
2026-04-12 18:11:39,Secom_p47,47,42,0.1029,0.9992
2026-04-12 18:11:40,Secom_p47,47,45,0.0991,1.0001
2026-04-12 18:11:40,Secom_p47,47,46,0.0965,1.0001
2026-04-12 18:11:40,Secom_p47,47,47,0.0962,1.0000
2026-04-12 18:11:40,Secom_p54,54,27,0.1314,0.9737
2026-04-12 18:11:41,Secom_p54,54,41,0.1318,1.0020
2026-04-12 18:11:41,Secom_p54,54,48,0.1270,1.0019
2026-04-12 18:11:41,Secom_p54,54,51,0.1267,1.0000
2026-04-12 18:11:41,Secom_p54,54,53,0.1236,1.0000
2026-04-12 18:11:42,Secom_p54,54,54,0.1260,1.0000
2026-04-12 18:11:42,Secom_p61,61,31,0.1586,0.9945
2026-04-12 18:11:42,Secom_p61,61,46,0.1602,1.0027
2026-04-12 18:11:42,Secom_p61,61,54,0.1649,1.0009
2026-04-12 18:11:43,Secom_p61,61,58,0.1723,1.0000
2026-04-12 18:11:43,Secom_p61,61,60,0.1735,1.0000
2026-04-12 18:11:43,Secom_p61,61,61,0.1754,1.0000
2026-04-12 18:11:44,Secom_p69,69,35,0.1849,0.9938
2026-04-12 18:11:44,Secom_p69,69,52,0.1997,1.0008
2026-04-12 18:11:44,Secom_p69,69,61,0.2272,1.0009
2026-04-12 18:11:45,Secom_p69,69,65,0.2300,1.0000
2026-04-12 18:11:45,Secom_p69,69,67,0.2360,1.0000
2026-04-12 18:11:45,Secom_p69,69,68,0.2383,1.0000
2026-04-12 18:11:46,Secom_p69,69,69,0.2423,1.0000
2026-04-12 18:11:46,Secom_p76,76,38,0.2103,0.9963
2026-04-12 18:11:46,Secom_p76,76,57,0.2622,1.0019
2026-04-12 18:11:47,Secom_p76,76,67,0.2938,1.0000
2026-04-12 18:11:47,Secom_p76,76,72,0.3067,1.0000
2026-04-12 18:11:47,Secom_p76,76,74,0.3089,1.0000
2026-04-12 18:11:48,Secom_p76,76,75,0.3066,1.0000
2026-04-12 18:11:48,Secom_p76,76,76,0.3105,1.0000
2026-04-12 18:11:48,Secom_p84,84,42,0.2396,0.9982
2026-04-12 18:11:49,Secom_p84,84,63,0.3277,1.0020
2026-04-12 18:11:49,Secom_p84,84,74,0.3738,1.0018
2026-04-12 18:11:50,Secom_p84,84,79,0.3907,1.0002
2026-04-12 18:11:50,Secom_p84,84,82,0.3967,1.0000
2026-04-12 18:11:50,Secom_p84,84,83,0.4009,1.0000
2026-04-12 18:11:51,Secom_p84,84,84,0.4017,1.0000
2026-04-12 18:11:51,Secom_p91,91,46,0.2673,0.9963
2026-04-12 18:11:52,Secom_p91,91,69,0.4106,1.0005
2026-04-12 18:11:52,Secom_p91,91,80,0.4680,1.0000
2026-04-12 18:11:53,Secom_p91,91,86,0.5051,1.0000
2026-04-12 18:11:53,Secom_p91,91,89,0.4943,0.9999
2026-04-12 18:11:53,Secom_p91,91,90,0.5009,1.0000
2026-04-12 18:11:54,Secom_p91,91,91,0.5037,1.0000
2026-04-12 18:11:54,Secom_p98,98,49,0.2994,0.9979
2026-04-12 18:11:55,Secom_p98,98,74,0.5072,1.0019
2026-04-12 18:11:55,Secom_p98,98,86,0.5822,1.0001
2026-04-12 18:11:56,Secom_p98,98,92,0.6144,1.0000
2026-04-12 18:11:56,Secom_p98,98,95,0.6168,1.0000
2026-04-12 18:11:57,Secom_p98,98,97,0.6226,1.0000
2026-04-12 18:11:57,Secom_p98,98,98,0.6183,1.0000
2026-04-12 18:11:58,Secom_p106,106,53,0.3665,1.0035
2026-04-12 18:11:58,Secom_p106,106,80,0.6216,1.0003
2026-04-12 18:11:59,Secom_p106,106,93,0.7463,1.0002
2026-04-12 18:11:59,Secom_p106,106,100,0.7577,0.9999
2026-04-12 18:12:00,Secom_p106,106,103,0.7817,1.0000
2026-04-12 18:12:00,Secom_p106,106,105,0.7639,1.0000
2026-04-12 18:12:01,Secom_p106,106,106,0.7768,1.0000
2026-04-12 18:12:02,Secom_p113,113,57,0.4266,0.9957
2026-04-12 18:12:02,Secom_p113,113,85,0.7396,1.0025
2026-04-12 18:12:03,Secom_p113,113,99,0.8792,1.0000
2026-04-12 18:12:03,Secom_p113,113,106,0.8940,1.0000
2026-04-12 18:12:04,Secom_p113,113,110,0.9075,1.0000
2026-04-12 18:12:05,Secom_p113,113,112,0.9219,1.0000
2026-04-12 18:12:05,Secom_p113,113,113,0.9150,1.0000
2026-04-12 18:12:06,Secom_p120,120,60,0.4986,0.9940
2026-04-12 18:12:06,Secom_p120,120,90,0.9055,0.9989
2026-04-12 18:12:07,Secom_p120,120,105,1.0509,0.9999
2026-04-12 18:12:08,Secom_p120,120,97,0.9813,1.0003
2026-04-12 18:12:08,Secom_p128,128,64,0.5710,0.9845
2026-04-12 18:12:09,Secom_p128,128,96,1.0498,1.0014
2026-04-12 18:12:09,Secom_p135,135,68,0.6679,0.9958
2026-04-12 18:12:10,Secom_p135,135,102,1.2348,0.9985
2026-04-12 18:12:11,Secom_p135,135,85,0.9501,1.0022
2026-04-12 18:12:12,Secom_p143,143,72,0.7579,0.9985
2026-04-12 18:12:13,Secom_p143,143,108,1.4150,0.9998
2026-04-12 18:12:13,Secom_p143,143,90,1.0997,0.9989
2026-04-12 18:12:14,Secom_p143,143,81,0.9166,0.9989
2026-04-12 18:12:15,Secom_p143,143,85,1.0029,0.9996
2026-04-12 18:12:16,Secom_p150,150,75,0.8559,0.9912
2026-04-12 18:12:17,Secom_p150,150,113,1.6329,1.0004
2026-04-12 18:12:17,Secom_p150,150,94,1.2281,0.9957
2026-04-12 18:12:18,Secom_p150,150,84,1.0339,0.9933
2026-04-12 18:12:19,Secom_p157,157,79,0.9963,0.9969
2026-04-12 18:12:20,Secom_p165,165,83,1.1341,0.9935
2026-04-12 18:12:20,Secom_p165,165,41,0.3994,0.9832
2026-04-12 18:12:21,Secom_p165,165,62,0.6585,0.9901
2026-04-12 18:12:22,Secom_p165,165,72,0.8634,0.9893
2026-04-12 18:12:23,Secom_p165,165,77,0.9874,0.9943
2026-04-12 18:12:23,Secom_p172,172,86,1.2424,0.9984
2026-04-12 18:12:24,Secom_p172,172,43,0.4363,0.9895
2026-04-12 18:12:25,Secom_p172,172,64,0.7195,0.9976
2026-04-12 18:12:25,Secom_p172,172,75,0.9698,0.9966
2026-04-12 18:12:26,Secom_p179,179,90,1.3798,0.9856
2026-04-12 18:12:27,Secom_p179,179,45,0.4579,0.9829
2026-04-12 18:12:28,Secom_p179,179,67,0.8033,0.9876
2026-04-12 18:12:29,Secom_p179,179,78,1.0474,0.9908
2026-04-12 18:12:30,Secom_p187,187,94,1.5492,0.9925
2026-04-12 18:12:30,Secom_p187,187,47,0.4789,0.9860
2026-04-12 18:12:31,Secom_p187,187,70,0.8851,0.9901
2026-04-12 18:12:32,Secom_p187,187,82,1.2054,0.9916
2026-04-12 18:12:33,Secom_p187,187,76,1.0443,0.9838
2026-04-12 18:12:34,Secom_p194,194,97,1.7049,0.9953
2026-04-12 18:12:35,Secom_p194,194,48,0.4850,0.9894
2026-04-12 18:12:36,Secom_p194,194,72,0.9731,0.9905
2026-04-12 18:12:37,Secom_p202,202,101,1.8507,0.9946
2026-04-12 18:12:38,Secom_p202,202,50,0.5155,0.9913
2026-04-12 18:12:39,Secom_p202,202,75,1.0709,0.9912
2026-04-12 18:12:40,Secom_p202,202,62,0.7300,0.9856
2026-04-12 18:12:41,Secom_p202,202,68,0.8746,0.9887
2026-04-12 18:12:42,Secom_p202,202,71,0.9625,0.9930
2026-04-12 18:12:43,Secom_p209,209,105,2.0521,0.9953
2026-04-12 18:12:44,Secom_p209,209,52,0.5524,0.9854
2026-04-12 18:12:45,Secom_p209,209,78,1.1462,0.9905
2026-04-12 18:12:46,Secom_p209,209,65,0.8047,0.9888
2026-04-12 18:12:47,Secom_p209,209,71,0.9630,0.9898
2026-04-12 18:12:48,Secom_p216,216,108,2.3476,0.9914
2026-04-12 18:12:49,Secom_p216,216,54,0.6342,0.9865
2026-04-12 18:12:50,Secom_p216,216,81,1.3675,0.9912
2026-04-12 18:12:51,Secom_p216,216,67,0.9354,0.9890
2026-04-12 18:12:52,Secom_p216,216,74,1.1416,0.9898
2026-04-12 18:12:53,Secom_p216,216,70,1.0310,0.9888
2026-04-12 18:12:55,Secom_p224,224,112,2.6273,0.9943
2026-04-12 18:12:55,Secom_p224,224,56,0.6870,0.9794
2026-04-12 18:12:57,Secom_p224,224,84,1.5065,0.9883
2026-04-12 18:12:58,Secom_p224,224,70,1.0551,0.9870
2026-04-12 18:12:58,Secom_p224,224,63,0.8460,0.9827
2026-04-12 18:12:59,Secom_p224,224,66,0.9326,0.9868
2026-04-12 18:13:00,Secom_p224,224,68,0.9757,0.9823
2026-04-12 18:13:02,Secom_p231,231,116,2.5955,0.9953
2026-04-12 18:13:03,Secom_p231,231,58,0.6778,0.9896
2026-04-12 18:13:04,Secom_p231,231,87,1.5250,0.9931
2026-04-12 18:13:05,Secom_p231,231,72,1.0409,0.9850
2026-04-12 18:13:08,Secom_p239,239,120,2.9164,0.9944
2026-04-12 18:13:08,Secom_p239,239,60,0.7415,0.9837
2026-04-12 18:13:10,Secom_p239,239,90,1.6435,0.9915
2026-04-12 18:13:11,Secom_p239,239,75,1.1426,0.9909
2026-04-12 18:13:12,Secom_p239,239,67,0.9189,0.9871
2026-04-12 18:13:13,Secom_p239,239,71,1.0287,0.9892
2026-04-12 18:13:13,Secom_p25,25,13,0.0491,0.9800
2026-04-12 18:13:13,Secom_p25,25,19,0.0452,0.9950
2026-04-12 18:13:14,Secom_p25,25,22,0.0423,1.0031
2026-04-12 18:13:14,Secom_p25,25,24,0.0396,1.0005
2026-04-12 18:13:14,Secom_p25,25,25,0.0388,1.0000
2026-04-12 18:13:14,Secom_p32,32,16,0.0658,0.9796
2026-04-12 18:13:14,Secom_p32,32,24,0.0629,0.9956
2026-04-12 18:13:14,Secom_p32,32,28,0.0594,1.0022
2026-04-12 18:13:14,Secom_p32,32,30,0.0586,1.0000
2026-04-12 18:13:14,Secom_p32,32,31,0.0571,1.0000
2026-04-12 18:13:15,Secom_p32,32,32,0.0558,1.0000
2026-04-12 18:13:15,Secom_p39,39,20,0.0843,0.9775
2026-04-12 18:13:15,Secom_p39,39,30,0.0823,0.9877
2026-04-12 18:13:15,Secom_p39,39,35,0.0777,0.9970
2026-04-12 18:13:15,Secom_p39,39,37,0.0758,1.0004
2026-04-12 18:13:15,Secom_p39,39,38,0.0742,1.0000
2026-04-12 18:13:16,Secom_p39,39,39,0.0720,1.0000
2026-04-12 18:13:16,Secom_p47,47,24,0.1066,0.9874
2026-04-12 18:13:16,Secom_p47,47,36,0.1099,0.9964
2026-04-12 18:13:16,Secom_p47,47,42,0.1024,0.9999
2026-04-12 18:13:16,Secom_p47,47,45,0.0977,1.0002
2026-04-12 18:13:17,Secom_p47,47,46,0.0969,1.0000
2026-04-12 18:13:17,Secom_p47,47,47,0.0956,1.0000
2026-04-12 18:13:17,Secom_p54,54,27,0.1295,0.9986
2026-04-12 18:13:17,Secom_p54,54,41,0.1328,1.0012
2026-04-12 18:13:18,Secom_p54,54,48,0.1256,1.0002
2026-04-12 18:13:18,Secom_p54,54,51,0.1266,1.0000
2026-04-12 18:13:18,Secom_p54,54,53,0.1260,1.0000
2026-04-12 18:13:19,Secom_p54,54,54,0.1256,1.0000
2026-04-12 18:13:19,Secom_p61,61,31,0.1591,0.9946
2026-04-12 18:13:19,Secom_p61,61,46,0.1598,0.9999
2026-04-12 18:13:19,Secom_p61,61,54,0.1646,1.0002
2026-04-12 18:13:20,Secom_p61,61,58,0.1721,1.0000
2026-04-12 18:13:20,Secom_p61,61,60,0.1729,1.0000
2026-04-12 18:13:20,Secom_p61,61,61,0.1759,1.0000
2026-04-12 18:13:20,Secom_p69,69,35,0.1840,0.9939
2026-04-12 18:13:21,Secom_p69,69,52,0.2015,1.0020
2026-04-12 18:13:21,Secom_p69,69,61,0.2268,0.9993
2026-04-12 18:13:21,Secom_p69,69,65,0.2323,1.0004
2026-04-12 18:13:22,Secom_p69,69,67,0.2367,1.0000
2026-04-12 18:13:22,Secom_p69,69,68,0.2387,1.0000
2026-04-12 18:13:23,Secom_p69,69,69,0.2385,1.0000
2026-04-12 18:13:23,Secom_p76,76,38,0.2129,1.0068
2026-04-12 18:13:23,Secom_p76,76,57,0.2600,1.0068
2026-04-12 18:13:23,Secom_p76,76,67,0.2934,0.9997
2026-04-12 18:13:24,Secom_p76,76,72,0.3077,1.0000
2026-04-12 18:13:24,Secom_p76,76,74,0.3082,1.0000
2026-04-12 18:13:25,Secom_p76,76,75,0.3110,1.0000
2026-04-12 18:13:25,Secom_p76,76,76,0.3070,1.0000
2026-04-12 18:13:25,Secom_p84,84,42,0.2323,0.9895
2026-04-12 18:13:26,Secom_p84,84,63,0.3256,0.9997
2026-04-12 18:13:26,Secom_p84,84,74,0.3765,0.9999
2026-04-12 18:13:26,Secom_p84,84,79,0.3860,1.0000
2026-04-12 18:13:27,Secom_p84,84,82,0.3989,0.9999
2026-04-12 18:13:27,Secom_p84,84,83,0.4044,1.0000
2026-04-12 18:13:28,Secom_p84,84,84,0.3979,1.0000
2026-04-12 18:13:28,Secom_p91,91,46,0.2680,0.9923
2026-04-12 18:13:29,Secom_p91,91,69,0.4115,1.0010
2026-04-12 18:13:29,Secom_p91,91,80,0.4777,1.0001
2026-04-12 18:13:29,Secom_p91,91,86,0.4848,1.0000
2026-04-12 18:13:30,Secom_p91,91,89,0.4943,1.0000
2026-04-12 18:13:30,Secom_p91,91,90,0.4985,1.0000
2026-04-12 18:13:31,Secom_p91,91,91,0.5090,1.0000
2026-04-12 18:13:31,Secom_p98,98,49,0.3010,0.9936
2026-04-12 18:13:32,Secom_p98,98,74,0.5082,1.0012
2026-04-12 18:13:32,Secom_p98,98,86,0.5758,1.0000
2026-04-12 18:13:33,Secom_p98,98,92,0.6125,1.0000
2026-04-12 18:13:33,Secom_p98,98,95,0.6129,1.0000
2026-04-12 18:13:34,Secom_p98,98,97,0.6195,1.0000
2026-04-12 18:13:34,Secom_p98,98,98,0.6241,1.0000
2026-04-12 18:13:35,Secom_p106,106,53,0.3636,0.9925
2026-04-12 18:13:35,Secom_p106,106,80,0.6379,0.9986
2026-04-12 18:13:36,Secom_p106,106,93,0.7397,1.0002
2026-04-12 18:13:36,Secom_p106,106,100,0.7570,1.0001
2026-04-12 18:13:37,Secom_p106,106,103,0.7801,1.0000
2026-04-12 18:13:37,Secom_p106,106,105,0.7747,1.0000
2026-04-12 18:13:38,Secom_p106,106,106,0.7838,1.0000
2026-04-12 18:13:38,Secom_p113,113,57,0.4188,0.9912
2026-04-12 18:13:39,Secom_p113,113,85,0.7557,0.9993
2026-04-12 18:13:40,Secom_p113,113,99,0.8717,1.0000
2026-04-12 18:13:40,Secom_p113,113,106,0.9107,1.0000
2026-04-12 18:13:41,Secom_p113,113,110,0.9102,1.0000
2026-04-12 18:13:41,Secom_p113,113,112,0.9148,1.0000
2026-04-12 18:13:42,Secom_p113,113,113,0.9218,1.0000
2026-04-12 18:13:43,Secom_p120,120,60,0.4927,0.9937
2026-04-12 18:13:43,Secom_p120,120,90,0.9162,1.0009
2026-04-12 18:13:44,Secom_p120,120,105,1.0556,1.0002
2026-04-12 18:13:45,Secom_p120,120,97,0.9847,1.0007
2026-04-12 18:13:45,Secom_p128,128,64,0.5802,0.9899
2026-04-12 18:13:46,Secom_p128,128,96,1.0463,0.9989
2026-04-12 18:13:46,Secom_p135,135,68,0.6646,0.9905
2026-04-12 18:13:47,Secom_p135,135,102,1.2187,0.9992
2026-04-12 18:13:48,Secom_p135,135,85,0.9458,0.9964
2026-04-12 18:13:49,Secom_p135,135,93,1.0836,0.9993
2026-04-12 18:13:49,Secom_p135,135,89,1.0163,0.9974
2026-04-12 18:13:50,Secom_p143,143,72,0.7639,0.9816
2026-04-12 18:13:51,Secom_p143,143,108,1.4235,1.0007
2026-04-12 18:13:52,Secom_p143,143,90,1.1033,0.9981
2026-04-12 18:13:52,Secom_p143,143,81,0.9425,0.9944
2026-04-12 18:13:53,Secom_p143,143,85,1.0160,0.9969
2026-04-12 18:13:54,Secom_p150,150,75,0.8501,0.9958
2026-04-12 18:13:55,Secom_p150,150,113,1.6231,1.0007
2026-04-12 18:13:56,Secom_p150,150,94,1.2436,1.0015
2026-04-12 18:13:57,Secom_p150,150,84,1.0502,0.9939
2026-04-12 18:13:57,Secom_p150,150,79,0.9264,0.9952
2026-04-12 18:13:58,Secom_p150,150,81,0.9935,0.9959
2026-04-12 18:13:59,Secom_p157,157,79,0.9810,0.9952
2026-04-12 18:14:00,Secom_p165,165,83,1.1314,1.0020
2026-04-12 18:14:00,Secom_p165,165,41,0.4093,0.9885
2026-04-12 18:14:01,Secom_p165,165,62,0.6662,0.9892
2026-04-12 18:14:02,Secom_p165,165,72,0.8680,0.9974
2026-04-12 18:14:02,Secom_p165,165,77,0.9793,0.9979
2026-04-12 18:14:03,Secom_p172,172,86,1.0870,0.9880
2026-04-12 18:14:04,Secom_p172,172,43,0.4345,0.9893
2026-04-12 18:14:05,Secom_p172,172,64,0.7348,0.9859
2026-04-12 18:14:05,Secom_p172,172,75,0.9752,0.9867
2026-04-12 18:14:06,Secom_p179,179,90,1.3703,0.9944
2026-04-12 18:14:07,Secom_p179,179,45,0.4521,0.9789
2026-04-12 18:14:08,Secom_p179,179,67,0.8041,0.9845
2026-04-12 18:14:09,Secom_p179,179,78,1.0504,0.9868
2026-04-12 18:14:09,Secom_p179,179,72,0.9066,0.9806
2026-04-12 18:14:10,Secom_p179,179,75,0.9811,0.9825
2026-04-12 18:14:11,Secom_p187,187,94,1.5443,0.9916
2026-04-12 18:14:12,Secom_p187,187,47,0.4756,0.9815
2026-04-12 18:14:13,Secom_p187,187,70,0.8925,0.9857
2026-04-12 18:14:14,Secom_p187,187,82,1.2123,0.9880
2026-04-12 18:14:15,Secom_p187,187,76,1.0520,0.9870
2026-04-12 18:14:16,Secom_p187,187,73,0.9693,0.9874
2026-04-12 18:14:17,Secom_p194,194,97,1.6922,0.9961
2026-04-12 18:14:17,Secom_p194,194,48,0.4900,0.9894
2026-04-12 18:14:18,Secom_p194,194,72,0.9486,0.9898
2026-04-12 18:14:19,Secom_p194,194,84,1.3064,0.9928
2026-04-12 18:14:20,Secom_p194,194,78,1.1271,0.9897
2026-04-12 18:14:21,Secom_p194,194,75,1.0415,0.9909
2026-04-12 18:14:23,Secom_p202,202,101,1.8647,0.9965
2026-04-12 18:14:23,Secom_p202,202,50,0.5119,0.9802
2026-04-12 18:14:24,Secom_p202,202,75,1.0634,0.9851
2026-04-12 18:14:25,Secom_p202,202,62,0.7441,0.9899
2026-04-12 18:14:26,Secom_p202,202,68,0.8839,0.9887
2026-04-12 18:14:27,Secom_p202,202,71,0.9652,0.9894
2026-04-12 18:14:28,Secom_p209,209,105,1.7559,0.9946
2026-04-12 18:14:29,Secom_p209,209,52,0.5490,0.9870
2026-04-12 18:14:30,Secom_p209,209,78,1.1659,0.9895
2026-04-12 18:14:31,Secom_p209,209,65,0.8028,0.9860
2026-04-12 18:14:32,Secom_p209,209,71,0.9587,0.9888
2026-04-12 18:14:34,Secom_p216,216,108,2.3509,0.9953
2026-04-12 18:14:34,Secom_p216,216,54,0.6394,0.9812
2026-04-12 18:17:27,Secom_p216,216,81,0.0037,0.9893
2026-04-12 18:17:28,Secom_p216,216,94,1.8969,0.9917
2026-04-12 18:17:30,Secom_p216,216,87,1.6203,0.9849
2026-04-12 18:17:31,Secom_p216,216,84,1.5394,0.9851
2026-04-12 18:17:32,Secom_p216,216,82,1.4568,0.9900
2026-04-12 18:17:34,Secom_p224,224,112,2.3811,0.9979
2026-04-12 18:17:35,Secom_p224,224,56,0.7073,0.9846
2026-04-12 18:17:36,Secom_p224,224,84,1.5474,0.9850
2026-04-12 18:17:37,Secom_p224,224,70,1.0612,0.9864
2026-04-12 18:17:38,Secom_p224,224,63,0.8931,0.9790
2026-04-12 18:17:39,Secom_p224,224,66,0.9615,0.9882
2026-04-12 18:17:40,Secom_p231,231,116,2.6830,0.9981
2026-04-12 18:17:41,Secom_p231,231,58,0.6998,0.9911
2026-04-12 18:17:43,Secom_p231,231,87,1.5421,0.9945
2026-04-12 18:17:44,Secom_p231,231,72,1.0493,0.9868
2026-04-12 18:17:46,Secom_p239,239,120,2.9241,0.9947
2026-04-12 18:17:47,Secom_p239,239,60,0.7579,0.9878
2026-04-12 18:17:48,Secom_p239,239,90,1.6691,0.9890
2026-04-12 18:17:49,Secom_p239,239,75,1.1570,0.9880
2026-04-12 18:17:50,Secom_p239,239,67,0.9333,0.9837
2026-04-12 18:17:52,Secom_p239,239,71,1.0640,0.9876
2026-04-12 18:17:53,Secom_p239,239,69,0.9130,0.9905
2026-04-12 18:17:54,Secom_p239,239,70,0.9909,0.9864
2026-04-12 18:17:54,Secom_p25,25,13,0.0485,0.9820
2026-04-12 18:17:54,Secom_p25,25,19,0.0437,1.0011
2026-04-12 18:17:54,Secom_p25,25,22,0.0434,1.0084
2026-04-12 18:17:54,Secom_p25,25,24,0.0417,1.0000
2026-04-12 18:17:54,Secom_p25,25,25,0.0383,1.0000
2026-04-12 18:17:54,Secom_p32,32,16,0.0664,0.9898
2026-04-12 18:17:55,Secom_p32,32,24,0.0632,0.9998
2026-04-12 18:17:55,Secom_p32,32,28,0.0607,1.0045
2026-04-12 18:17:55,Secom_p32,32,30,0.0576,1.0000
2026-04-12 18:17:55,Secom_p32,32,31,0.0571,1.0000
2026-04-12 18:17:55,Secom_p32,32,32,0.0569,1.0000
2026-04-12 18:17:55,Secom_p39,39,20,0.0846,0.9719
2026-04-12 18:17:55,Secom_p39,39,30,0.0840,0.9875
2026-04-12 18:17:56,Secom_p39,39,35,0.0783,0.9978
2026-04-12 18:17:56,Secom_p39,39,37,0.0755,1.0015
2026-04-12 18:17:56,Secom_p39,39,38,0.0741,1.0008
2026-04-12 18:17:56,Secom_p39,39,39,0.0747,1.0000
2026-04-12 18:17:56,Secom_p47,47,24,0.1099,0.9817
2026-04-12 18:17:56,Secom_p47,47,36,0.1080,1.0007
2026-04-12 18:17:57,Secom_p47,47,42,0.1036,1.0058
2026-04-12 18:17:57,Secom_p47,47,45,0.0976,1.0026
2026-04-12 18:17:57,Secom_p47,47,46,0.0978,1.0020
2026-04-12 18:17:57,Secom_p47,47,47,0.0963,1.0000
2026-04-12 18:17:58,Secom_p54,54,27,0.1303,0.9851
2026-04-12 18:17:58,Secom_p54,54,41,0.1370,1.0007
2026-04-12 18:17:58,Secom_p54,54,48,0.1278,0.9997
2026-04-12 18:17:58,Secom_p54,54,51,0.1222,1.0002
2026-04-12 18:17:59,Secom_p54,54,53,0.1287,1.0000
2026-04-12 18:17:59,Secom_p54,54,54,0.1295,1.0000
2026-04-12 18:17:59,Secom_p61,61,31,0.1537,0.9900
2026-04-12 18:18:00,Secom_p61,61,46,0.1634,1.0019
2026-04-12 18:18:00,Secom_p61,61,54,0.1665,1.0001
2026-04-12 18:18:00,Secom_p61,61,58,0.1737,1.0000
2026-04-12 18:18:00,Secom_p61,61,60,0.1721,1.0000
2026-04-12 18:18:01,Secom_p61,61,61,0.1758,1.0000
2026-04-12 18:18:01,Secom_p69,69,35,0.1845,0.9936
2026-04-12 18:18:01,Secom_p69,69,52,0.2001,0.9976
2026-04-12 18:18:02,Secom_p69,69,61,0.2244,1.0006
2026-04-12 18:18:02,Secom_p69,69,65,0.2361,1.0000
2026-04-12 18:18:02,Secom_p69,69,67,0.2386,1.0000
2026-04-12 18:18:03,Secom_p69,69,68,0.2401,1.0000
2026-04-12 18:18:03,Secom_p69,69,69,0.2351,1.0000
2026-04-12 18:18:03,Secom_p76,76,38,0.2156,0.9926
2026-04-12 18:18:04,Secom_p76,76,57,0.2598,1.0053
2026-04-12 18:18:04,Secom_p76,76,67,0.2949,1.0005
2026-04-12 18:18:04,Secom_p76,76,72,0.3074,1.0000
2026-04-12 18:18:05,Secom_p76,76,74,0.3093,0.9999
2026-04-12 18:18:05,Secom_p76,76,75,0.3073,1.0000
2026-04-12 18:18:05,Secom_p76,76,76,0.3132,1.0000
2026-04-12 18:18:06,Secom_p84,84,42,0.2412,0.9946
2026-04-12 18:18:06,Secom_p84,84,63,0.3270,0.9993
2026-04-12 18:18:07,Secom_p84,84,74,0.3745,1.0000
2026-04-12 18:18:07,Secom_p84,84,79,0.3913,1.0000
2026-04-12 18:18:07,Secom_p84,84,82,0.3934,1.0000
2026-04-12 18:18:08,Secom_p84,84,83,0.4102,1.0000
2026-04-12 18:18:08,Secom_p84,84,84,0.3998,1.0000
2026-04-12 18:18:09,Secom_p91,91,46,0.2729,0.9884
2026-04-12 18:18:09,Secom_p91,91,69,0.4133,1.0033
2026-04-12 18:18:09,Secom_p91,91,80,0.4780,1.0000
2026-04-12 18:18:10,Secom_p91,91,86,0.4921,1.0000
2026-04-12 18:18:10,Secom_p91,91,89,0.5012,1.0000
2026-04-12 18:18:11,Secom_p91,91,90,0.5157,1.0000
2026-04-12 18:18:11,Secom_p91,91,91,0.5054,1.0000
2026-04-12 18:18:12,Secom_p98,98,49,0.2968,0.9915
2026-04-12 18:18:12,Secom_p98,98,74,0.5085,1.0015
2026-04-12 18:18:13,Secom_p98,98,86,0.5793,1.0003
2026-04-12 18:18:13,Secom_p98,98,92,0.5985,1.0000
2026-04-12 18:18:14,Secom_p98,98,95,0.6225,1.0000
2026-04-12 18:18:14,Secom_p98,98,97,0.6137,1.0000
