Timestamp,Dataset,p,Final_Critical_k,Speedup_At_k,Ratio
2026-02-01 17:58:11,Mnist,95,94,0.3137,1.0003
2026-02-01 17:58:18,Mnist,106,80,0.3778,1.0068
2026-02-01 17:58:25,Synthetic_high_corr,164,154,0.8537,1.0000
2026-02-01 17:58:26,Mnist,116,102,0.4447,1.0026
2026-02-01 17:58:36,Mnist,126,111,0.5432,1.0035
2026-02-01 17:58:49,Synthetic_high_corr,172,151,0.9164,1.0000
2026-02-01 17:58:50,Mnist,136,119,0.6118,1.0024
2026-02-01 17:58:53,Synthetic_high_corr,180,135,0.9673,1.0000
2026-02-01 17:58:58,Synthetic_high_corr,187,141,1.0359,1.0000
2026-02-01 17:59:06,Mnist,146,128,0.6735,1.0033
2026-02-01 17:59:13,Synthetic_high_corr,195,128,1.0252,1.0000
2026-02-01 17:59:23,Synthetic_high_corr,203,127,1.0181,1.0000
2026-02-01 17:59:25,Mnist,156,117,0.8002,1.0036
2026-02-01 17:59:26,Synthetic_high_corr,211,106,0.9586,0.9999
2026-02-01 17:59:39,Synthetic_high_corr,218,105,0.9752,0.9999
2026-02-01 17:59:48,Mnist,166,146,0.8739,1.0019
2026-02-01 17:59:48,Synthetic_high_corr,226,98,1.0012,0.9999
2026-02-01 17:59:55,Mnist,177,155,0.9629,1.0022
2026-02-01 17:59:57,Synthetic_high_corr,234,102,0.9668,0.9999
2026-02-01 18:00:01,Mnist,187,141,0.9903,1.0029
2026-02-01 18:00:08,Synthetic_high_corr,242,105,0.9682,0.9999
2026-02-01 18:00:10,Mnist,197,123,1.0039,1.0008
2026-02-01 18:00:17,Synthetic_high_corr,250,93,0.9662,0.9998
2026-02-01 18:00:20,Mnist,25,22,0.0195,1.0058
2026-02-01 18:00:22,Mnist,35,34,0.0429,1.0002
2026-02-01 18:00:23,Mnist,207,117,1.0416,0.9988
2026-02-01 18:00:24,Mnist,45,44,0.0759,1.0000
2026-02-01 18:00:25,Mnist,217,109,1.0134,1.0018
2026-02-01 18:00:26,Mnist,55,49,0.1219,1.0040
2026-02-01 18:00:28,Mnist,227,114,1.0408,0.9991
2026-02-01 18:00:30,Mnist,65,57,0.1641,1.0020
2026-02-01 18:00:33,Mnist,75,66,0.2058,1.0033
2026-02-01 18:00:38,Mnist,237,104,0.9816,0.9942
2026-02-01 18:00:38,Mnist,85,64,0.2506,0.9994
2026-02-01 18:00:44,Mnist,95,84,0.3103,1.0017
2026-02-01 18:00:51,Mnist,106,100,0.3927,1.0008
2026-02-01 18:00:54,Mnist,248,96,1.0062,0.9912
2026-02-01 18:01:00,Mnist,116,109,0.4437,1.0013
2026-02-01 18:01:10,Mnist,126,95,0.5089,1.0046
2026-02-01 18:01:13,Mnist,258,100,0.9859,0.9943
2026-02-01 18:01:23,Mnist,268,100,0.9845,0.9867
2026-02-01 18:01:25,Mnist,136,136,0.6252,1.0000
2026-02-01 18:18:19,Mnist,146,142,0.8440,1.0006
2026-02-01 18:21:56,Mnist,156,73,0.5896,0.9920
2026-02-01 18:22:00,Mnist,278,94,0.9877,0.9898
2026-02-01 18:22:09,Mnist,166,146,1.0393,1.0013
2026-02-01 18:22:23,Mnist,177,155,1.0136,1.0037
2026-02-01 18:22:26,Mnist,288,90,0.9569,0.9881
2026-02-01 19:07:59,Mnist,187,143,1.0475,1.0033
2026-02-01 19:08:14,Mnist,197,123,1.0399,1.0017
2026-02-01 19:08:34,Mnist,207,117,1.0379,0.9990
2026-02-01 19:09:05,Mnist,217,115,1.0120,1.0029
2026-02-01 19:26:47,Mnist,298,149,0.9453,0.9987
2026-02-01 19:27:09,Mnist,227,91,0.9947,0.9871
2026-02-01 19:27:27,Mnist,237,104,0.9651,0.9914
2026-02-01 19:27:27,Mnist,308,96,0.9700,0.9850
2026-02-01 19:40:11,Mnist,248,93,1.0520,0.9897
2026-02-01 19:40:27,Mnist,258,96,0.9582,0.9924
2026-02-01 20:03:06,Mnist,268,125,0.8840,1.0032
2026-02-01 20:41:37,Mnist,278,131,1.0759,1.0058
2026-02-01 20:57:19,Mnist,319,200,0.0153,1.0033
2026-02-01 21:03:38,Mnist,25,25,0.0182,1.0000
