Timestamp,Dataset,p,Experiment,k,Steps,Samples,Alpha,Greedy_Obj,FW_Obj,Ratio,Greedy_Time_s,FW_Time_s,Speedup_x,Status
2026-01-28 13:54:15,Residential,103,compare_k10_a0.2_m20,10,200,20,0.2000,94.3341,90.3625,0.9579,0.0108,0.0351,0.3083,DONE
2026-01-28 13:54:15,Residential,103,compare_k20_a0.2_m20,20,400,20,0.2000,100.0077,98.3299,0.9832,0.0266,0.0691,0.3853,DONE
2026-01-28 13:54:15,Residential,103,compare_k30_a0.2_m20,30,600,20,0.2000,101.9689,101.6040,0.9964,0.0482,0.1065,0.4529,DONE
2026-01-28 13:54:16,Residential,103,compare_k51_a0.2_m20,51,1020,20,0.2000,102.9037,102.8711,0.9997,0.1087,0.1812,0.5998,DONE
2026-01-28 13:54:17,Residential,103,compare_k1_a0.2_m50,1,100,50,0.2000,67.5649,67.5649,1.0000,0.0010,0.0308,0.0332,DONE
2026-01-28 13:54:17,Residential,103,compare_k10_a0.2_m50,10,200,50,0.2000,94.3341,91.5201,0.9702,0.0111,0.0613,0.1813,DONE
2026-01-28 13:54:17,Residential,103,compare_k20_a0.2_m50,20,400,50,0.2000,100.0077,99.6262,0.9962,0.0263,0.1248,0.2104,DONE
2026-01-28 13:54:17,Residential,103,compare_k30_a0.2_m50,30,600,50,0.2000,101.9689,101.5703,0.9961,0.0495,0.2040,0.2424,DONE
2026-01-28 13:54:18,Residential,103,compare_k51_a0.2_m50,51,1020,50,0.2000,102.9037,102.8098,0.9991,0.1108,0.3197,0.3467,DONE
2026-01-28 13:54:20,Secom,478,compare_k4_a0.1_m20,4,100,20,0.1000,61.8287,54.1924,0.8765,0.0204,0.1215,0.1675,DONE
2026-01-28 13:54:22,Secom,478,compare_k47_a0.1_m20,47,940,20,0.1000,264.4359,260.3901,0.9847,0.5831,1.1355,0.5135,DONE
2026-01-28 13:54:26,Secom,478,compare_k95_a0.1_m20,95,1900,20,0.1000,375.7530,369.5459,0.9835,2.4609,2.3700,1.0384,DONE
2026-01-28 13:54:36,Secom,478,compare_k143_a0.1_m20,143,2860,20,0.1000,429.4074,426.3421,0.9929,6.0594,3.5552,1.7044,DONE
2026-01-28 13:55:01,Secom,478,compare_k239_a0.1_m20,239,4780,20,0.1000,473.2312,473.0217,0.9996,19.2835,5.8693,3.2855,DONE
2026-01-28 13:55:03,Secom,478,compare_k4_a0.1_m50,4,100,50,0.1000,61.8287,43.8707,0.7096,0.0200,0.1504,0.1327,DONE
2026-01-28 13:55:05,Secom,478,compare_k47_a0.1_m50,47,940,50,0.1000,264.4359,259.2000,0.9802,0.5740,1.4390,0.3989,DONE
2026-01-28 13:55:10,Secom,478,compare_k95_a0.1_m50,95,1900,50,0.1000,375.7530,369.5898,0.9836,2.3738,2.8515,0.8325,DONE
2026-01-28 13:55:21,Secom,478,compare_k143_a0.1_m50,143,2860,50,0.1000,429.4074,426.7722,0.9939,6.0824,4.2554,1.4293,DONE
2026-01-28 13:55:47,Secom,478,compare_k239_a0.1_m50,239,4780,50,0.1000,473.2312,472.9051,0.9993,19.2300,7.1062,2.7061,DONE
2026-01-28 13:55:49,Secom,478,compare_k4_a0.2_m20,4,100,20,0.2000,61.8287,54.2868,0.8780,0.0200,0.1220,0.1637,DONE
2026-01-28 13:55:51,Secom,478,compare_k47_a0.2_m20,47,940,20,0.2000,264.4359,257.6960,0.9745,0.5730,1.1355,0.5046,DONE
2026-01-28 13:55:55,Secom,478,compare_k95_a0.2_m20,95,1900,20,0.2000,375.7530,371.3443,0.9883,2.3953,2.4106,0.9936,DONE
2026-01-28 13:56:05,Secom,478,compare_k143_a0.2_m20,143,2860,20,0.2000,429.4074,425.2936,0.9904,6.1287,3.4230,1.7905,DONE
2026-01-28 13:56:30,Secom,478,compare_k239_a0.2_m20,239,4780,20,0.2000,473.2312,472.7954,0.9991,19.4261,5.7944,3.3526,DONE
2026-01-28 13:56:33,Secom,478,compare_k4_a0.2_m50,4,100,50,0.2000,61.8287,43.9712,0.7112,0.0206,0.1479,0.1395,DONE
2026-01-28 13:56:35,Secom,478,compare_k47_a0.2_m50,47,940,50,0.2000,264.4359,259.9747,0.9831,0.5765,1.3872,0.4156,DONE
2026-01-28 13:56:40,Secom,478,compare_k95_a0.2_m50,95,1900,50,0.2000,375.7530,370.4196,0.9858,2.4245,2.7868,0.8700,DONE
2026-01-28 13:56:50,Secom,478,compare_k143_a0.2_m50,143,2860,50,0.2000,429.4074,426.2558,0.9927,6.1024,4.2047,1.4513,DONE
2026-01-28 13:57:17,Secom,478,compare_k239_a0.2_m50,239,4780,50,0.2000,473.2312,472.8490,0.9992,19.2057,7.3508,2.6127,DONE
